country,year,gini_net,gini_net_se,gini_market,gini_market_se,rel_red,rel_red_se,abs_red,abs_red_se
"France",1992,28.32318,.3203408,47.46958,.554941,40.33134,.5434412,19.14639,.4079778
"France",1993,28.58509,.2648566,47.96175,.4201885,40.39916,.4044027,19.37667,.2949065
"France",1994,28.84699,.2491792,48.45393,.3393982,40.46412,.4597149,19.60695,.2966725
"France",1995,28.86253,.4240267,48.82347,.7801914,40.88057,.5128082,19.96095,.4801269
"France",1996,28.74848,.5509925,48.8129,1.077073,41.09702,.7151693,20.06442,.6858943
"France",1997,28.69489,.6469126,48.82953,1.177315,41.22746,.7762017,20.13464,.7219325
"France",1998,28.39415,.588206,48.50041,1.066857,41.44995,.7207577,20.10626,.6590782
"France",1999,28.14762,.4502745,48.33184,.7739722,41.76001,.4535021,20.18422,.4329746
"France",2000,27.80841,.2934005,48.2045,.4178326,42.30989,.564348,20.39609,.3733008
"France",2001,27.68021,.3922847,47.78472,.649754,42.07178,.4581664,20.10451,.3860694
"France",2002,27.50977,.4832807,47.44081,.8232036,42.0089,.6685731,19.93104,.5384929
"France",2003,27.56149,.4702983,47.39828,.8231111,41.84744,.6504899,19.8368,.5373625
"France",2004,27.70941,.3717186,47.50329,.6659869,41.66616,.4619752,19.79388,.4112076
"France",2005,27.99018,.2641828,47.74247,.3943465,41.37135,.4652359,19.75229,.3153068
"France",2006,28.17273,.362983,48.1049,.7096452,41.43152,.4558317,19.93217,.4444804
"France",2007,28.45443,.4576022,48.52268,.9068059,41.35221,.6524357,20.06825,.6018517
"France",2008,28.59146,.4733872,48.70285,.8695499,41.28944,.6243326,20.11139,.5581732
"France",2009,28.66815,.4105097,48.65703,.6888606,41.07928,.4907264,19.98889,.4171227
"France",2010,28.9854,.3365335,49.02402,.3957915,40.87399,.6142898,20.03862,.3727586
"France",2011,27.67499,.4953883,46.8081,.8875162,40.87089,.6503283,19.13311,.5545245
"France",2012,26.72556,.6362734,45.17428,1.231751,40.82452,1.042468,18.44872,.8401712
"France",2013,26.82098,.7601984,45.38493,1.563245,40.87715,1.325892,18.56394,1.089899
"Gabon",1960,55.3082,2.907788,64.44627,2.790756,,,,
"Gabon",1968,54.42842,4.309515,62.45911,4.2997,,,,
"Gabon",1975,58.29,2.512811,67.02632,3.590099,,,,
"Gabon",1977,59.33253,2.723016,68.44397,3.873937,,,,
"Gabon",2005,40.72457,3.391218,46.44992,3.607454,,,,
"Gambia",1992,39.11537,2.130409,45.77303,3.189036,,,,
"Gambia",1993,39.67182,2.025531,46.311,3.065907,,,,
"Gambia",1994,40.22827,1.983334,46.84896,3.011633,,,,
"Gambia",1995,40.78472,2.007774,47.38692,3.029916,,,,
"Gambia",1996,41.34117,2.09652,47.92489,3.119481,,,,
"Gambia",1997,41.89762,2.241951,48.46285,3.274483,,,,
"Gambia",1998,42.45407,2.433925,49.00082,3.486206,,,,
"Gambia",1999,43.91746,2.372904,50.75665,3.523875,,,,
"Gambia",2000,45.38085,2.450153,52.51249,3.752836,,,,
"Gambia",2001,46.84424,2.653621,54.26833,4.141484,,,,
"Gambia",2002,48.30762,2.957372,56.02416,4.649949,,,,
"Gambia",2003,49.77102,3.334109,57.78,5.243489,,,,
"Georgia",1981,23.22501,3.326298,39.09046,6.341373,,,,
"Georgia",1986,26.08952,2.782116,39.13196,5.047709,,,,
"Georgia",1987,26.35783,2.054907,36.68427,3.612138,,,,
"Georgia",1988,26.62614,1.369402,34.23656,2.24627,,,,
"Georgia",1989,26.31686,.8829044,31.36889,1.224354,,,,
"Georgia",1990,24.7072,.952413,29.80669,1.535988,16.9658,3.988564,5.099488,1.387941
"Georgia",1991,29.54424,2.771219,44.05555,5.899627,32.21053,7.489708,14.5113,4.726333
"Georgia",1992,34.38129,5.069083,58.3044,10.88358,,,,
"Georgia",1993,36.45161,4.379733,61.36229,10.56283,,,,
"Georgia",1994,37.37162,3.506302,55.49094,7.704842,31.9522,6.772381,18.11933,5.644048
"Georgia",1995,38.29163,2.732222,49.61959,4.956503,22.49205,4.753593,11.32797,3.178296
"Georgia",1996,39.21164,2.166728,43.74825,2.679636,10.271,3.569571,4.53661,1.689867
"Georgia",1997,38.70813,2.101078,43.67204,2.721077,11.26752,3.283256,4.963911,1.580822
"Georgia",1998,40.59188,2.019499,44.13714,2.56684,7.937952,3.205343,3.545261,1.503164
"Georgia",1999,40.31117,1.978455,44.14941,2.545205,8.604614,3.020528,3.838237,1.440079
"Georgia",2000,41.75561,1.849056,44.64304,2.244923,6.400321,2.829169,2.887431,1.326861
"Georgia",2001,41.36278,1.772375,44.60983,2.208556,7.21934,2.444857,3.247049,1.176277
"Georgia",2002,41.42364,1.652848,45.26188,2.075657,8.425915,2.40048,3.838239,1.182688
"Georgia",2003,40.64378,1.675102,45.60226,2.06484,10.83182,2.191756,4.958483,1.119695
"Georgia",2004,39.93899,1.451056,46.59729,1.887403,14.25256,2.000649,6.658301,1.094357
"Georgia",2005,39.40699,1.340773,47.20287,1.670704,16.49095,1.89545,7.795879,1.031167
"Georgia",2006,39.92798,.953966,47.82786,1.278461,16.49865,1.468953,7.899878,.8227713
"Georgia",2007,40.34508,.8242174,48.42682,1.093624,16.67527,1.265956,8.081747,.7149551
"Georgia",2008,41.08339,.6279926,49.25439,.8244988,16.58235,.9257805,8.171,.5322688
"Georgia",2009,42.15466,.5209397,50.42237,.6205807,16.39404,.7012129,8.267715,.399853
"Georgia",2010,43.83983,.5016953,52.04391,.4537622,15.76082,.9445927,8.204087,.5226358
"Georgia",2011,42.09522,.3612298,50.41953,.3725773,16.50925,.5223382,8.324306,.2831261
"Georgia",2012,40.80734,.5077225,49.16555,.4866734,16.99937,.7222449,8.358212,.3725069
"Georgia",2013,39.488,.8945739,47.95592,.7529815,17.65414,1.555866,8.467928,.77573
"Georgia",2014,38.84299,.846962,46.99662,1.025965,17.33999,1.255308,8.153635,.6683271
"Georgia",2015,38.27946,1.022523,46.22523,1.437678,17.16021,1.769811,7.945769,.9650726
"Germany",1960,29.44824,.9648796,49.71909,2.095702,,,,
"Germany",1962,27.07673,.9030451,45.84228,1.729538,,,,
"Germany",1964,25.25608,1.018519,42.94837,1.663892,,,,
"Germany",1968,30.2391,1.197796,49.56577,2.607371,,,,
"Germany",1969,28.74341,1.092333,47.12006,2.387064,,,,
"Germany",1970,30.30004,1.097567,48.04627,2.445096,,,,
"Germany",1973,27.11522,.138992,37.81222,.207744,,,,
"Germany",1974,28.60943,.3879205,40.65575,.775317,,,,
"Germany",1975,29.29907,.5577399,42.07286,1.230596,30.32784,1.506593,12.77379,.9457248
"Germany",1978,26.33215,.1763779,41.4097,.1962056,36.41031,.3719818,15.07755,.1828687
"Germany",1980,27.47388,.4756821,44.28381,.9104566,37.94777,1.001275,16.80993,.7008632
"Germany",1981,24.76168,.4761836,40.95816,.7950685,39.53087,1.259345,16.19648,.7360054
"Germany",1983,26.03137,.1664087,41.53637,.1915391,37.3282,.3768498,15.50499,.1904456
"Germany",1984,26.73668,.533149,44.10749,.5188593,39.38263,.9948123,17.37081,.4890158
"Germany",1985,26.5664,.4142897,43.97579,.6505784,39.58647,.5871253,17.40939,.4064572
"Germany",1986,26.40519,.4073367,43.94137,.8266248,39.90073,.6903399,17.53618,.5610218
"Germany",1987,26.18751,.3947637,43.77999,.8446102,40.17562,.686591,17.59248,.5769488
"Germany",1988,26.0638,.3793611,43.74549,.7724053,40.41237,.7067947,17.6817,.5506673
"Germany",1989,25.94342,.4820531,43.62495,.7824737,40.52029,1.159183,17.68153,.7216163
"Germany",1990,26.41117,.3649364,44.94123,.9020668,41.21945,.8551871,18.53007,.6997401
"Germany",1991,26.73235,.3764077,46.07148,.9688846,41.96355,.8234838,19.33912,.73603
"Germany",1992,27.05354,.4115306,47.20172,1.156214,42.66498,1.06607,20.14818,.9458304
"Germany",1993,27.00879,.4036868,46.38071,.7220494,41.76375,.5810663,19.37191,.4747298
"Germany",1994,26.75924,.4578943,45.88671,.5551879,41.68089,.9369012,19.12748,.5429017
"Germany",1995,26.94816,.3905775,46.70855,.7114335,42.30248,.5519356,19.7604,.4663987
"Germany",1996,26.94498,.4066611,47.09799,.8495017,42.78379,.5857381,20.153,.5643076
"Germany",1997,26.92003,.4294186,47.35653,.94221,43.14721,.6146597,20.43649,.625258
"Germany",1998,26.69587,.4074843,47.17432,.8652204,43.40448,.5632101,20.47846,.5680055
"Germany",1999,26.67379,.3484036,47.28137,.683235,43.58236,.419873,20.60757,.4236234
"Germany",2000,26.62173,.3183678,47.38065,.4251278,43.81173,.5943344,20.75893,.3756418
"Germany",2001,27.23238,.3094592,48.43272,.661293,43.76955,.4306067,21.20034,.4406332
"Germany",2002,27.7734,.3345287,49.43232,.7983031,43.80975,.5148376,21.65892,.5545287
"Germany",2003,27.8869,.3191864,49.68772,.6466735,43.87312,.4089072,21.80081,.4215788
"Germany",2004,27.85489,.3468808,49.70083,.4373329,43.95332,.6479885,21.84594,.4181414
"Germany",2005,28.22349,.3394338,50.32881,.6233244,43.92026,.3836289,22.10532,.3836417
"Germany",2006,28.46581,.3554233,50.62659,.5974908,43.77201,.4043739,22.16077,.3642541
"Germany",2007,28.69567,.4171302,50.80582,.4801609,43.51797,.7050357,22.11015,.4408049
"Germany",2008,28.71475,.4102712,50.96106,.7363983,43.65126,.4902963,22.2463,.4659814
"Germany",2009,28.68469,.3871398,51.00421,.6805273,43.75866,.4244685,22.31952,.4116825
"Germany",2010,28.64183,.342924,51.03582,.4089706,43.87826,.5743189,22.39399,.3665315
"Germany",2011,28.86953,.5638391,50.37785,1.229998,42.68212,.8153041,21.50833,.8373326
"Germany",2012,29.0363,.7606324,49.4393,1.807917,41.23298,1.404542,20.40301,1.321116
"Germany",2013,29.53925,.8784701,51.2224,2.325273,42.26426,1.963834,21.68315,1.860325
"Ghana",1987,35.38674,2.314716,39.63533,2.954646,,,,
"Ghana",1988,35.3458,2.408733,39.46901,3.017606,,,,
"Ghana",1989,36.04711,2.319605,40.35318,2.857662,,,,
"Ghana",1990,35.86264,2.283839,40.22169,2.780698,,,,
"Ghana",1991,35.67816,2.337042,40.09021,2.837677,,,,
"Ghana",1992,34.50232,2.292478,38.79323,2.828062,,,,
"Ghana",1993,34.3171,2.308422,38.8036,2.939123,,,,
"Ghana",1994,34.80291,2.171414,39.33697,2.829373,,,,
"Ghana",1995,35.28873,2.127038,39.87033,2.814147,,,,
"Ghana",1996,35.77454,2.180956,40.4037,2.894938,,,,
"Ghana",1997,36.26036,2.326344,40.93707,3.064161,,,,
"Ghana",1998,38.1516,2.49723,42.9939,3.247925,,,,
"Ghana",1999,37.75949,2.277587,42.56179,2.856137,,,,
"Ghana",2000,37.64581,2.154449,42.5846,2.660306,,,,
"Ghana",2001,37.53213,2.100082,42.6074,2.590584,,,,
"Ghana",2002,37.94746,2.33672,43.48479,2.575279,,,,
"Ghana",2003,38.36278,2.829326,44.36217,2.717147,,,,
"Ghana",2004,38.7781,3.470564,45.23956,2.993928,,,,
